2.83000016212	404.8	1550.730	1550.682	
7.82899999619	404.9	1550.724	1550.682	
12.8280000687	404.9	1550.728	1550.688	
17.8280000687	404.8	1550.732	1550.683	
22.8270001411	404.9	1550.733	1550.689	
27.8260002136	404.7	1550.730	1550.682	
32.8250000477	404.6	1550.728	1550.688	
37.8250000477	404.7	1550.730	1550.694	
42.8240001202	404.8	1550.735	1550.693	
47.8230001926	404.7	1550.726	1550.687	
52.8230001926	404.6	1550.731	1550.687	
57.8220000267	404.7	1550.720	1550.687	
62.8210000992	404.6	1550.723	1550.682	
67.8200001717	404.5	1550.721	1550.682	
72.8190000057	404.6	1550.720	1550.687	
77.8190000057	404.6	1550.725	1550.682	
82.8180000782	404.7	1550.727	1550.687	
87.8170001507	404.7	1550.727	1550.687	
92.8060002327	404.7	1550.725	1550.687	
97.8060002327	404.6	1550.728	1550.682	
102.805000067	404.6	1550.720	1550.688	
107.804000139	404.6	1550.723	1550.681	
112.804000139	404.6	1550.724	1550.687	
117.804000139	404.5	1550.722	1550.687	
122.804000139	404.5	1550.722	1550.693	
127.804000139	404.6	1550.729	1550.687	
132.804000139	404.6	1550.725	1550.687	
137.804000139	404.5	1550.724	1550.693	
142.804000139	404.5	1550.723	1550.693	
147.804000139	404.7	1550.730	1550.681	
152.81400013	404.6	1550.725	1550.692	
157.804000139	404.7	1550.724	1550.687	
162.804000139	404.8	1550.721	1550.699	
167.804000139	404.9	1550.728	1550.693	
172.803000212	404.9	1550.726	1550.693	
177.803000212	404.9	1550.726	1550.682	
182.803000212	404.8	1550.727	1550.681	
187.803000212	404.7	1550.724	1550.687	
192.803000212	404.7	1550.727	1550.693	
197.803000212	404.7	1550.721	1550.692	
202.803000212	404.6	1550.728	1550.687	
207.803000212	404.9	1550.729	1550.682	
212.803000212	404.9	1550.727	1550.682	
217.803000212	404.7	1550.728	1550.682	
222.803000212	404.7	1550.729	1550.692	
227.803000212	404.7	1550.729	1550.693	
232.803000212	404.8	1550.730	1550.682	
237.803000212	404.9	1550.724	1550.694	
242.803000212	404.9	1550.732	1550.682	
247.803000212	404.9	1550.740	1550.688	
252.803000212	404.9	1550.733	1550.688	
257.803000212	404.9	1550.724	1550.683	
262.803000212	404.7	1550.731	1550.694	
267.803000212	404.7	1550.733	1550.682	
272.803000212	404.9	1550.739	1550.688	
277.803000212	404.7	1550.732	1550.688	
282.803000212	404.9	1550.725	1550.683	
287.803000212	404.8	1550.735	1550.682	
