7.805	391.5	1550.393	0.572	0.0882681	7.805	391.5	1550.133	0.608	0.0834119	7.805	391.5	1550.239	0.619	0.0674831	7.805	391.5	1550.342	0.546	0.0760725	
17.805	391.5	1550.394	0.572	0.0885448	17.805	391.5	1550.135	0.611	0.0837409	17.805	391.5	1550.240	0.621	0.0677725	17.805	391.5	1550.343	0.547	0.0763731	
27.805	391.5	1550.393	0.572	0.0883707	27.805	391.5	1550.133	0.608	0.083335	27.805	391.5	1550.239	0.619	0.0674698	27.805	391.5	1550.342	0.547	0.0761507	
37.805	391.5	1550.393	0.571	0.0885234	37.805	391.5	1550.133	0.609	0.0832367	37.805	391.5	1550.240	0.619	0.0674303	37.805	391.5	1550.342	0.546	0.0761279	
47.805	391.5	1550.393	0.572	0.0884766	47.805	391.5	1550.134	0.608	0.0831652	47.805	391.5	1550.240	0.618	0.0674024	47.805	391.5	1550.342	0.546	0.0761947	
57.795	391.5	1550.393	0.573	0.0884584	57.795	391.5	1550.134	0.606	0.0830376	57.795	391.5	1550.239	0.618	0.067334	57.795	391.5	1550.342	0.546	0.0760885	
67.795	391.6	1550.393	0.572	0.0884735	67.795	391.6	1550.135	0.608	0.0832189	67.795	391.6	1550.240	0.619	0.0674729	67.795	391.6	1550.343	0.547	0.0762176	
77.805	391.5	1550.393	0.571	0.0882967	77.805	391.5	1550.133	0.609	0.0834616	77.805	391.5	1550.239	0.620	0.0675601	77.805	391.5	1550.342	0.546	0.0760634	
87.806	391.5	1550.393	0.572	0.0885063	87.806	391.5	1550.133	0.610	0.0833703	87.806	391.5	1550.239	0.619	0.0674771	87.806	391.5	1550.342	0.546	0.0761657	
97.796	391.5	1550.393	0.572	0.0885655	97.796	391.5	1550.133	0.609	0.0833099	97.796	391.5	1550.239	0.620	0.0675656	97.796	391.5	1550.342	0.547	0.0763429	
107.796	391.5	1550.392	0.572	0.0883335	107.796	391.5	1550.134	0.610	0.0835031	107.796	391.5	1550.239	0.619	0.0675481	107.796	391.5	1550.342	0.546	0.0761555	
117.796	391.5	1550.393	0.572	0.0884613	117.796	391.5	1550.134	0.609	0.0832577	117.796	391.5	1550.239	0.619	0.0675133	117.796	391.5	1550.342	0.546	0.0762502	
127.796	391.5	1550.392	0.572	0.0882264	127.796	391.5	1550.133	0.610	0.0836315	127.796	391.5	1550.238	0.619	0.067617	127.796	391.5	1550.341	0.546	0.0760812	
137.797	391.5	1550.392	0.571	0.0883049	137.797	391.5	1550.133	0.607	0.0830353	137.797	391.5	1550.239	0.618	0.0672864	137.797	391.5	1550.341	0.545	0.076064	
147.797	391.5	1550.392	0.572	0.088448	147.797	391.5	1550.134	0.608	0.083326	147.797	391.5	1550.239	0.618	0.0675553	147.797	391.5	1550.341	0.547	0.0762323	
157.798	391.5	1550.393	0.573	0.0884483	157.798	391.5	1550.134	0.607	0.0831085	157.798	391.5	1550.239	0.617	0.0673484	157.798	391.5	1550.342	0.546	0.0761088	
167.798	391.6	1550.393	0.571	0.0882397	167.798	391.6	1550.135	0.609	0.0834953	167.798	391.6	1550.240	0.618	0.0675537	167.798	391.6	1550.342	0.545	0.0760758	
177.799	391.6	1550.393	0.571	0.0883736	177.799	391.6	1550.134	0.609	0.0833983	177.799	391.6	1550.240	0.619	0.0675257	177.799	391.6	1550.342	0.546	0.076116	
187.799	391.5	1550.393	0.572	0.0882087	187.799	391.5	1550.134	0.608	0.0832343	187.799	391.5	1550.239	0.618	0.0673671	187.799	391.5	1550.341	0.546	0.0759766	
