6.029	391.6	1550.394	0.571	0.0882474	6.029	391.6	1550.134	0.610	0.0833588	6.029	391.6	1550.240	0.621	0.0676961	6.029	391.6	1550.343	0.546	0.0760047	
16.025	391.6	1550.394	0.572	0.0881642	16.025	391.6	1550.134	0.607	0.083182	16.025	391.6	1550.239	0.619	0.0676131	16.025	391.6	1550.343	0.546	0.0759495	
26.021	391.6	1550.394	0.572	0.0882752	26.021	391.6	1550.133	0.609	0.0833647	26.021	391.6	1550.239	0.620	0.0676444	26.021	391.6	1550.343	0.546	0.0760101	
36.017	391.6	1550.394	0.572	0.0884751	36.017	391.6	1550.134	0.610	0.0835143	36.017	391.6	1550.240	0.620	0.0678097	36.017	391.6	1550.343	0.547	0.0762178	
46.003	391.6	1550.394	0.573	0.0885386	46.003	391.6	1550.135	0.607	0.0832068	46.003	391.6	1550.241	0.620	0.0677146	46.003	391.6	1550.344	0.547	0.0763083	
55.999	391.6	1550.394	0.572	0.088503	55.999	391.6	1550.136	0.608	0.083242	55.999	391.6	1550.241	0.619	0.0677162	55.999	391.6	1550.344	0.547	0.0762661	
65.995	391.6	1550.394	0.572	0.088494	65.995	391.6	1550.135	0.610	0.0834373	65.995	391.6	1550.240	0.620	0.0678198	65.995	391.6	1550.343	0.547	0.0762894	
75.991	391.5	1550.392	0.572	0.0883621	75.991	391.5	1550.133	0.607	0.0831078	75.991	391.5	1550.239	0.619	0.0675967	75.991	391.5	1550.342	0.546	0.0760572	
85.987	391.5	1550.392	0.572	0.0883152	85.987	391.5	1550.134	0.610	0.0836549	85.987	391.5	1550.239	0.620	0.067816	85.987	391.5	1550.342	0.547	0.0761464	
95.982	391.5	1550.392	0.572	0.0883442	95.982	391.5	1550.133	0.608	0.0834212	95.982	391.5	1550.238	0.620	0.0676966	95.982	391.5	1550.341	0.546	0.0761215	
105.978	391.5	1550.393	0.572	0.0885661	105.978	391.5	1550.133	0.608	0.083164	105.978	391.5	1550.239	0.619	0.0675777	105.978	391.5	1550.342	0.546	0.0762107	
115.974	391.5	1550.392	0.572	0.0883275	115.974	391.5	1550.133	0.609	0.0833091	115.974	391.5	1550.239	0.619	0.0675787	115.974	391.5	1550.342	0.546	0.0760379	
125.97	391.5	1550.392	0.571	0.0881455	125.97	391.5	1550.134	0.608	0.0833992	125.97	391.5	1550.239	0.619	0.0675788	125.97	391.5	1550.342	0.545	0.075939	
135.966	391.5	1550.392	0.571	0.0881889	135.966	391.5	1550.133	0.608	0.0832203	135.966	391.5	1550.239	0.618	0.0674982	135.966	391.5	1550.341	0.545	0.0759219	
145.962	391.5	1550.392	0.571	0.0882363	145.962	391.5	1550.132	0.609	0.0832244	145.962	391.5	1550.239	0.620	0.0675463	145.962	391.5	1550.342	0.545	0.075953	
155.958	391.5	1550.392	0.571	0.0882635	155.958	391.5	1550.133	0.608	0.0832065	155.958	391.5	1550.239	0.619	0.0675148	155.958	391.5	1550.342	0.545	0.0759678	
165.954	391.5	1550.393	0.571	0.0881195	165.954	391.5	1550.134	0.609	0.0836092	165.954	391.5	1550.239	0.619	0.0676675	165.954	391.5	1550.342	0.546	0.0759353	
175.95	391.6	1550.394	0.571	0.088396	175.95	391.6	1550.135	0.609	0.0832725	175.95	391.6	1550.240	0.619	0.0676035	175.95	391.6	1550.343	0.546	0.0761292	
185.946	391.6	1550.394	0.571	0.0882334	185.946	391.6	1550.135	0.611	0.0837505	185.946	391.6	1550.240	0.621	0.0678264	185.946	391.6	1550.344	0.547	0.0761825	
195.941	391.6	1550.394	0.571	0.0884768	195.941	391.6	1550.134	0.613	0.0838716	195.941	391.6	1550.240	0.623	0.0679156	195.941	391.6	1550.344	0.547	0.0762955	
205.927	391.6	1550.393	0.571	0.0883308	205.927	391.6	1550.134	0.608	0.08309	205.927	391.6	1550.240	0.619	0.067473	205.927	391.6	1550.343	0.545	0.0760196	
215.933	391.6	1550.393	0.570	0.0882523	215.933	391.6	1550.135	0.608	0.0833465	215.933	391.6	1550.240	0.619	0.0675609	215.933	391.6	1550.343	0.545	0.0760275	
225.929	391.6	1550.394	0.572	0.088341	225.929	391.6	1550.134	0.609	0.0833468	225.929	391.6	1550.240	0.620	0.0675844	225.929	391.6	1550.343	0.546	0.0761468	
235.914	391.6	1550.393	0.572	0.0883938	235.914	391.6	1550.133	0.609	0.0833672	235.914	391.6	1550.239	0.621	0.0676584	235.914	391.6	1550.343	0.547	0.0762067	
245.92	391.5	1550.393	0.572	0.0883243	245.92	391.5	1550.134	0.607	0.0832007	245.92	391.5	1550.239	0.619	0.0674357	245.92	391.5	1550.342	0.546	0.0760219	
255.906	391.6	1550.393	0.572	0.0883888	255.906	391.6	1550.135	0.608	0.0832947	255.906	391.6	1550.240	0.620	0.0675521	255.906	391.6	1550.343	0.547	0.0761651	
265.902	391.6	1550.393	0.572	0.0882802	265.902	391.6	1550.134	0.608	0.0833362	265.902	391.6	1550.239	0.620	0.0674925	265.902	391.6	1550.343	0.546	0.0760351	
275.9	391.7	1550.394	0.571	0.0881714	275.9	391.7	1550.135	0.607	0.0832131	275.9	391.7	1550.240	0.619	0.0674687	275.9	391.7	1550.343	0.545	0.0759872	
285.899	391.6	1550.394	0.572	0.0882073	285.899	391.6	1550.135	0.608	0.0832575	285.899	391.6	1550.240	0.618	0.0674041	285.899	391.6	1550.343	0.545	0.0759866	
295.898	391.6	1550.393	0.572	0.0883897	295.898	391.6	1550.135	0.609	0.0832817	295.898	391.6	1550.240	0.619	0.0674507	295.898	391.6	1550.343	0.546	0.0761166	
305.897	391.6	1550.393	0.572	0.0884164	305.897	391.6	1550.133	0.610	0.0834591	305.897	391.6	1550.240	0.620	0.0675711	305.897	391.6	1550.343	0.547	0.0761516	
315.896	391.5	1550.392	0.572	0.0883702	315.896	391.5	1550.133	0.607	0.0830623	315.896	391.5	1550.239	0.617	0.0672867	315.896	391.5	1550.341	0.546	0.0760205	
325.895	391.5	1550.391	0.572	0.0883351	325.895	391.5	1550.133	0.606	0.0830933	325.895	391.5	1550.238	0.618	0.0673279	325.895	391.5	1550.341	0.546	0.0760125	
335.894	391.5	1550.393	0.572	0.0884287	335.894	391.5	1550.134	0.609	0.0835325	335.894	391.5	1550.239	0.619	0.0675728	335.894	391.5	1550.342	0.547	0.0761748	
345.893	391.6	1550.394	0.572	0.0884331	345.893	391.6	1550.134	0.611	0.0836517	345.893	391.6	1550.240	0.622	0.0677327	345.893	391.6	1550.344	0.548	0.0762809	
355.892	391.6	1550.394	0.572	0.0882828	355.892	391.6	1550.135	0.607	0.083111	355.892	391.6	1550.240	0.617	0.0673618	355.892	391.6	1550.343	0.546	0.0760245	
365.891	391.6	1550.394	0.573	0.088221	365.891	391.6	1550.135	0.610	0.0839911	365.891	391.6	1550.240	0.621	0.0678642	365.891	391.6	1550.343	0.548	0.0761557	
375.89	391.5	1550.394	0.573	0.088611	375.89	391.5	1550.134	0.610	0.0835946	375.89	391.5	1550.240	0.622	0.0677708	375.89	391.5	1550.343	0.548	0.0764234	
385.889	391.5	1550.392	0.573	0.0883631	385.889	391.5	1550.131	0.611	0.0837043	385.889	391.5	1550.238	0.622	0.0676964	385.889	391.5	1550.341	0.547	0.0761705	
395.888	391.5	1550.392	0.572	0.0883145	395.888	391.5	1550.133	0.609	0.083381	395.888	391.5	1550.238	0.619	0.0675108	395.888	391.5	1550.341	0.546	0.0760605	
405.877	391.5	1550.392	0.572	0.0882892	405.877	391.5	1550.133	0.608	0.0833747	405.877	391.5	1550.238	0.618	0.0674544	405.877	391.5	1550.341	0.545	0.0759953	
415.886	391.5	1550.393	0.573	0.088564	415.886	391.5	1550.135	0.607	0.0832731	415.886	391.5	1550.240	0.619	0.0675345	415.886	391.5	1550.342	0.547	0.0762772	
425.885	391.5	1550.393	0.572	0.0883342	425.885	391.5	1550.133	0.607	0.0830731	425.885	391.5	1550.239	0.618	0.0673722	425.885	391.5	1550.342	0.546	0.0760127	
435.874	391.5	1550.394	0.573	0.0885077	435.874	391.5	1550.134	0.610	0.0836661	435.874	391.5	1550.240	0.621	0.0678033	435.874	391.5	1550.343	0.548	0.0764219	
445.873	391.5	1550.393	0.571	0.0881615	445.873	391.5	1550.134	0.606	0.0830771	445.873	391.5	1550.239	0.617	0.0673066	445.873	391.5	1550.342	0.545	0.0758584	
