1.21	16.62	16.28	1546.108	0.569	0.0920788	1.21	16.62	16.28	1545.822	0.605	0.0832344	1.21	16.62	16.28	1546.048	0.611	0.0624359	1.21	16.62	16.28	1546.109	0.541	0.0431887	
2.21	16.62	16.28	1546.109	0.572	0.0927048	2.21	16.62	16.28	1545.823	0.605	0.0830486	2.21	16.62	16.28	1546.049	0.612	0.0626964	2.21	16.62	16.28	1546.110	0.545	0.0435372	
3.213	16.63	16.28	1546.108	0.572	0.0926191	3.213	16.63	16.28	1545.823	0.605	0.0832148	3.213	16.63	16.28	1546.048	0.613	0.062768	3.213	16.63	16.28	1546.109	0.544	0.0434833	
4.212	16.62	16.27	1546.109	0.573	0.092787	4.212	16.62	16.27	1545.823	0.605	0.0831644	4.212	16.62	16.27	1546.049	0.612	0.0627657	4.212	16.62	16.27	1546.109	0.545	0.043566	
5.211	16.62	16.27	1546.107	0.569	0.0919066	5.211	16.62	16.27	1545.822	0.604	0.0831159	5.211	16.62	16.27	1546.047	0.609	0.0622758	5.211	16.62	16.27	1546.107	0.541	0.0431359	
6.21	16.62	16.27	1546.108	0.570	0.0921979	6.21	16.62	16.27	1545.823	0.604	0.0830891	6.21	16.62	16.27	1546.048	0.611	0.0624477	6.21	16.62	16.27	1546.109	0.542	0.0432739	
7.21	16.63	16.28	1546.108	0.569	0.0921181	7.21	16.63	16.28	1545.823	0.603	0.083123	7.21	16.63	16.28	1546.048	0.610	0.062435	7.21	16.63	16.28	1546.108	0.541	0.0432477	
8.21	16.63	16.28	1546.108	0.569	0.0922777	8.21	16.63	16.28	1545.823	0.604	0.0830569	8.21	16.63	16.28	1546.048	0.610	0.062484	8.21	16.63	16.28	1546.109	0.542	0.0433321	
9.216	16.63	16.28	1546.108	0.569	0.0921571	9.216	16.63	16.28	1545.823	0.605	0.0831332	9.216	16.63	16.28	1546.048	0.610	0.0623753	9.216	16.63	16.28	1546.108	0.541	0.0432541	
10.212	16.63	16.28	1546.108	0.570	0.0923158	10.212	16.63	16.28	1545.823	0.605	0.0831403	10.212	16.63	16.28	1546.048	0.610	0.0625066	10.212	16.63	16.28	1546.108	0.542	0.0433567	
11.211	16.63	16.29	1546.106	0.569	0.0921277	11.211	16.63	16.29	1545.822	0.604	0.0832552	11.211	16.63	16.29	1546.046	0.610	0.062449	11.211	16.63	16.29	1546.107	0.542	0.0432436	
