0.33	220.61	215.40	1548.345	0.568	0.091257	0.33	220.61	215.40	1548.027	0.608	0.0840373	0.33	220.61	215.40	1548.204	0.609	0.0693263	0.33	220.61	215.40	1548.252	0.539	0.0435807	
1.32	220.60	215.41	1548.346	0.568	0.0913377	1.32	220.60	215.41	1548.026	0.608	0.0839687	1.32	220.60	215.41	1548.204	0.610	0.0693669	1.32	220.60	215.41	1548.252	0.540	0.0435875	
2.32	220.60	215.39	1548.344	0.569	0.0913993	2.32	220.60	215.39	1548.026	0.608	0.0839565	2.32	220.60	215.39	1548.203	0.609	0.069366	2.32	220.60	215.39	1548.251	0.539	0.0436608	
3.32	220.61	215.40	1548.345	0.571	0.0917486	3.32	220.61	215.40	1548.026	0.609	0.0841298	3.32	220.61	215.40	1548.203	0.611	0.069502	3.32	220.61	215.40	1548.252	0.541	0.0437543	
4.33	220.58	215.40	1548.345	0.571	0.0916513	4.33	220.58	215.40	1548.026	0.608	0.0839668	4.33	220.58	215.40	1548.203	0.611	0.0695572	4.33	220.58	215.40	1548.251	0.542	0.0437711	
5.33	220.60	215.39	1548.344	0.570	0.091621	5.33	220.60	215.39	1548.026	0.609	0.0840241	5.33	220.60	215.39	1548.203	0.611	0.0696244	5.33	220.60	215.39	1548.252	0.542	0.0438158	
6.32	220.62	215.39	1548.344	0.568	0.0910574	6.32	220.62	215.39	1548.027	0.609	0.0840733	6.32	220.62	215.39	1548.203	0.607	0.0692452	6.32	220.62	215.39	1548.251	0.538	0.0435346	
7.321	220.57	215.36	1548.342	0.572	0.091866	7.321	220.57	215.36	1548.025	0.607	0.0839942	7.321	220.57	215.36	1548.201	0.611	0.0697533	7.321	220.57	215.36	1548.250	0.543	0.0439195	
8.321	220.58	215.39	1548.344	0.570	0.0915966	8.321	220.58	215.39	1548.026	0.608	0.0839835	8.321	220.58	215.39	1548.203	0.610	0.0695411	8.321	220.58	215.39	1548.251	0.541	0.0437244	
9.321	220.57	215.38	1548.344	0.569	0.0913866	9.321	220.57	215.38	1548.026	0.608	0.0841514	9.321	220.57	215.38	1548.203	0.610	0.0695235	9.321	220.57	215.38	1548.251	0.541	0.0437141	
10.321	220.57	215.37	1548.344	0.568	0.091327	10.321	220.57	215.37	1548.026	0.609	0.0842234	10.321	220.57	215.37	1548.203	0.610	0.069509	10.321	220.57	215.37	1548.251	0.540	0.0437091	
11.321	220.57	215.36	1548.343	0.572	0.0919451	11.321	220.57	215.36	1548.025	0.609	0.0840403	11.321	220.57	215.36	1548.202	0.611	0.0696191	11.321	220.57	215.36	1548.250	0.542	0.0438681	
12.321	220.57	215.37	1548.343	0.571	0.0918697	12.321	220.57	215.37	1548.025	0.608	0.0838474	12.321	220.57	215.37	1548.202	0.610	0.0695429	12.321	220.57	215.37	1548.250	0.541	0.0437874	
13.321	220.57	215.36	1548.343	0.569	0.0915762	13.321	220.57	215.36	1548.025	0.607	0.0839449	13.321	220.57	215.36	1548.202	0.610	0.0695231	13.321	220.57	215.36	1548.250	0.541	0.0437595	
14.321	220.57	215.38	1548.345	0.568	0.0912966	14.321	220.57	215.38	1548.025	0.608	0.083886	14.321	220.57	215.38	1548.203	0.610	0.0693238	14.321	220.57	215.38	1548.252	0.540	0.043582	
15.321	220.54	215.37	1548.344	0.568	0.0912564	15.321	220.54	215.37	1548.026	0.608	0.0840108	15.321	220.54	215.37	1548.203	0.609	0.0693833	15.321	220.54	215.37	1548.252	0.539	0.0436191	
16.321	220.55	215.36	1548.343	0.568	0.0913759	16.321	220.55	215.36	1548.026	0.608	0.083939	16.321	220.55	215.36	1548.203	0.609	0.0694165	16.321	220.55	215.36	1548.251	0.539	0.0436681	
17.321	220.56	215.36	1548.343	0.569	0.0912105	17.321	220.56	215.36	1548.026	0.608	0.0840915	17.321	220.56	215.36	1548.202	0.609	0.0693551	17.321	220.56	215.36	1548.251	0.539	0.043605	
18.331	220.54	215.36	1548.343	0.569	0.0917203	18.331	220.54	215.36	1548.025	0.609	0.0838549	18.331	220.54	215.36	1548.203	0.610	0.0695078	18.331	220.54	215.36	1548.251	0.541	0.043773	
19.321	220.55	215.37	1548.343	0.569	0.0915678	19.321	220.55	215.37	1548.025	0.609	0.084001	19.321	220.55	215.37	1548.202	0.609	0.0694527	19.321	220.55	215.37	1548.251	0.540	0.0437266	
20.321	220.56	215.38	1548.342	0.570	0.0916572	20.321	220.56	215.38	1548.025	0.608	0.0840558	20.321	220.56	215.38	1548.202	0.610	0.0696399	20.321	220.56	215.38	1548.250	0.542	0.0438558	
21.321	220.55	215.36	1548.344	0.570	0.0915013	21.321	220.55	215.36	1548.025	0.607	0.0839095	21.321	220.55	215.36	1548.202	0.610	0.069385	21.321	220.55	215.36	1548.250	0.541	0.0436711	
22.321	220.56	215.36	1548.343	0.570	0.0915106	22.321	220.56	215.36	1548.025	0.608	0.0839785	22.321	220.56	215.36	1548.202	0.610	0.06943	22.321	220.56	215.36	1548.251	0.540	0.0436938	
23.321	220.53	215.36	1548.344	0.571	0.0918828	23.321	220.53	215.36	1548.025	0.608	0.0838559	23.321	220.53	215.36	1548.203	0.610	0.0695557	23.321	220.53	215.36	1548.251	0.541	0.0438262	
24.321	220.49	215.35	1548.343	0.570	0.0915047	24.321	220.49	215.35	1548.025	0.608	0.0839701	24.321	220.49	215.35	1548.202	0.610	0.0694356	24.321	220.49	215.35	1548.250	0.540	0.0436724	
25.321	220.54	215.33	1548.343	0.570	0.0917778	25.321	220.54	215.33	1548.024	0.608	0.0838639	25.321	220.54	215.33	1548.202	0.611	0.0695741	25.321	220.54	215.33	1548.250	0.542	0.0438086	
26.321	220.52	215.35	1548.343	0.570	0.0915359	26.321	220.52	215.35	1548.025	0.608	0.0839943	26.321	220.52	215.35	1548.202	0.609	0.0694884	26.321	220.52	215.35	1548.250	0.540	0.0437163	
27.321	220.55	215.35	1548.343	0.568	0.0914325	27.321	220.55	215.35	1548.025	0.609	0.0839634	27.321	220.55	215.35	1548.203	0.610	0.0695022	27.321	220.55	215.35	1548.251	0.540	0.0437305	
28.331	220.55	215.36	1548.343	0.571	0.0917222	28.331	220.55	215.36	1548.024	0.607	0.0839678	28.331	220.55	215.36	1548.201	0.612	0.0696332	28.331	220.55	215.36	1548.250	0.543	0.0438266	
29.321	220.54	215.31	1548.343	0.567	0.0913073	29.321	220.54	215.31	1548.025	0.609	0.0841173	29.321	220.54	215.31	1548.202	0.608	0.0693898	29.321	220.54	215.31	1548.250	0.539	0.0436537	
30.321	220.55	215.36	1548.344	0.568	0.0912561	30.321	220.55	215.36	1548.025	0.608	0.0840391	30.321	220.55	215.36	1548.202	0.610	0.0694089	30.321	220.55	215.36	1548.251	0.540	0.0436271	
31.321	220.53	215.35	1548.343	0.571	0.0917264	31.321	220.53	215.35	1548.025	0.609	0.0842177	31.321	220.53	215.35	1548.201	0.610	0.0695745	31.321	220.53	215.35	1548.250	0.541	0.0438107	
32.321	220.52	215.35	1548.342	0.570	0.0917369	32.321	220.52	215.35	1548.025	0.609	0.0839853	32.321	220.52	215.35	1548.202	0.610	0.0695977	32.321	220.52	215.35	1548.250	0.541	0.0438378	
33.321	220.50	215.34	1548.344	0.570	0.0914973	33.321	220.50	215.34	1548.025	0.607	0.08398	33.321	220.50	215.34	1548.202	0.611	0.0694799	33.321	220.50	215.34	1548.251	0.541	0.0436889	
34.321	220.54	215.34	1548.343	0.569	0.0915483	34.321	220.54	215.34	1548.025	0.608	0.0839409	34.321	220.54	215.34	1548.202	0.609	0.0693706	34.321	220.54	215.34	1548.250	0.540	0.0436614	
35.321	220.53	215.35	1548.344	0.569	0.0914291	35.321	220.53	215.35	1548.025	0.609	0.0840449	35.321	220.53	215.35	1548.202	0.610	0.0693798	35.321	220.53	215.35	1548.251	0.540	0.0436536	
36.321	220.52	215.34	1548.344	0.569	0.0914336	36.321	220.52	215.34	1548.025	0.609	0.0840415	36.321	220.52	215.34	1548.203	0.610	0.0694376	36.321	220.52	215.34	1548.251	0.540	0.0436447	
37.321	220.47	215.34	1548.343	0.569	0.0915889	37.321	220.47	215.34	1548.025	0.609	0.0840054	37.321	220.47	215.34	1548.202	0.610	0.0695622	37.321	220.47	215.34	1548.251	0.541	0.0437959	
38.322	220.53	215.34	1548.343	0.571	0.0917604	38.322	220.53	215.34	1548.025	0.608	0.0840402	38.322	220.53	215.34	1548.202	0.610	0.069603	38.322	220.53	215.34	1548.250	0.541	0.0438247	
39.322	220.53	215.35	1548.343	0.571	0.0917724	39.322	220.53	215.35	1548.025	0.608	0.083979	39.322	220.53	215.35	1548.202	0.611	0.0696202	39.322	220.53	215.35	1548.250	0.542	0.0438508	
40.322	220.52	215.34	1548.343	0.571	0.091997	40.322	220.52	215.34	1548.025	0.608	0.0839311	40.322	220.52	215.34	1548.202	0.611	0.0697199	40.322	220.52	215.34	1548.250	0.543	0.043963	
41.322	220.53	215.34	1548.343	0.570	0.0916403	41.322	220.53	215.34	1548.025	0.608	0.0839984	41.322	220.53	215.34	1548.202	0.611	0.0695078	41.322	220.53	215.34	1548.250	0.541	0.0437802	
42.332	220.53	215.35	1548.344	0.568	0.0909971	42.332	220.53	215.35	1548.026	0.609	0.0841334	42.332	220.53	215.35	1548.202	0.608	0.0691956	42.332	220.53	215.35	1548.251	0.538	0.0434962	
43.322	220.53	215.35	1548.343	0.571	0.0917339	43.322	220.53	215.35	1548.025	0.608	0.0839225	43.322	220.53	215.35	1548.202	0.610	0.0695603	43.322	220.53	215.35	1548.250	0.541	0.0438342	
44.322	220.54	215.34	1548.344	0.567	0.0911233	44.322	220.54	215.34	1548.026	0.610	0.0841613	44.322	220.54	215.34	1548.203	0.608	0.0694122	44.322	220.54	215.34	1548.251	0.539	0.0436611	
