1.95999979973	53.5	1546.310	1546.312	
6.95999979973	53.9	1546.306	1546.302	
11.9609999657	54.4	1546.310	1546.301	
16.9609999657	54.0	1546.309	1546.301	
21.9609999657	53.2	1546.307	1546.300	
26.9619998932	53.7	1546.305	1546.301	
31.9619998932	53.6	1546.297	1546.300	
36.9619998932	53.4	1546.295	1546.300	
41.9629998207	52.9	1546.295	1546.305	
46.9629998207	53.1	1546.291	1546.299	
51.9629998207	52.9	1546.290	1546.299	
56.9539999962	53.0	1546.296	1546.294	
61.9539999962	52.6	1546.305	1546.304	
66.9539999962	52.6	1546.292	1546.291	
71.9549999237	52.3	1546.287	1546.292	
76.9549999237	52.0	1546.295	1546.286	
81.9649999142	52.2	1546.292	1546.296	
86.9559998512	52.2	1546.290	1546.285	
91.9559998512	52.5	1546.289	1546.291	
96.9570000172	52.4	1546.290	1546.284	
101.957000017	52.1	1546.293	1546.284	
106.957000017	52.1	1546.288	1546.278	
111.967999935	51.9	1546.283	1546.283	
116.957999945	51.0	1546.279	1546.272	
121.967999935	50.4	1546.286	1546.283	
126.958999872	50.6	1546.285	1546.276	
131.958999872	50.3	1546.280	1546.271	
136.958999872	50.5	1546.274	1546.276	
141.9599998	50.1	1546.278	1546.275	
146.9599998	50.1	1546.282	1546.275	
151.9599998	49.8	1546.276	1546.269	
156.960999966	49.6	1546.275	1546.264	
161.960999966	50.3	1546.275	1546.268	
166.960999966	49.8	1546.275	1546.278	
171.961999893	49.5	1546.282	1546.273	
176.961999893	49.7	1546.277	1546.267	
181.961999893	49.5	1546.262	1546.257	
186.962999821	49.6	1546.265	1546.261	
191.962999821	49.9	1546.270	1546.261	
196.962999821	49.7	1546.269	1546.255	
201.963999987	49.3	1546.261	1546.272	
206.963999987	49.2	1546.264	1546.254	
211.963999987	49.5	1546.265	1546.254	
216.964999914	49.0	1546.261	1546.264	
221.964999914	48.7	1546.252	1546.253	
226.964999914	48.0	1546.256	1546.253	
231.955999851	48.1	1546.254	1546.253	
236.955999851	48.1	1546.258	1546.258	
241.957000017	48.1	1546.258	1546.252	
246.957000017	47.4	1546.254	1546.246	
251.957000017	47.4	1546.251	1546.240	
256.957999945	47.2	1546.247	1546.252	
261.957999945	47.0	1546.257	1546.251	
266.957999945	47.2	1546.251	1546.251	
271.958999872	47.1	1546.252	1546.255	
276.958999872	47.7	1546.237	1546.233	
281.958999872	47.8	1546.251	1546.244	
286.9599998	47.3	1546.248	1546.244	
291.9599998	46.8	1546.246	1546.249	
296.9599998	47.0	1546.251	1546.243	
301.960999966	46.9	1546.249	1546.243	
306.960999966	46.8	1546.248	1546.243	
311.960999966	46.9	1546.239	1546.237	
316.961999893	46.6	1546.242	1546.236	
321.961999893	46.4	1546.236	1546.230	
326.961999893	46.4	1546.236	1546.235	
331.962999821	46.4	1546.244	1546.230	
336.962999821	46.7	1546.236	1546.230	
341.962999821	46.4	1546.240	1546.240	
346.963999987	46.1	1546.232	1546.229	
351.963999987	46.1	1546.233	1546.228	
356.963999987	46.3	1546.230	1546.223	
361.964999914	45.9	1546.233	1546.223	
366.964999914	46.4	1546.227	1546.223	
371.964999914	46.1	1546.238	1546.228	
376.965999842	45.8	1546.226	1546.227	
381.965999842	46.1	1546.226	1546.226	
386.967000008	45.9	1546.224	1546.221	
391.967000008	46.0	1546.231	1546.226	
396.967000008	45.6	1546.231	1546.221	
401.967999935	45.4	1546.227	1546.220	
406.967999935	45.1	1546.228	1546.220	
411.967999935	45.0	1546.227	1546.225	
416.958999872	45.2	1546.226	1546.214	
421.958999872	44.8	1546.224	1546.219	
426.958999872	44.6	1546.219	1546.219	
431.9599998	44.2	1546.221	1546.219	
436.9599998	44.2	1546.226	1546.219	
441.9599998	43.8	1546.231	1546.218	
446.960999966	44.0	1546.234	1546.218	
451.960999966	44.1	1546.230	1546.218	
456.960999966	44.2	1546.224	1546.217	
461.961999893	44.2	1546.220	1546.206	
466.961999893	43.6	1546.229	1546.212	
471.961999893	43.8	1546.222	1546.212	
476.962999821	43.4	1546.207	1546.200	
481.962999821	42.8	1546.217	1546.204	
486.962999821	42.8	1546.220	1546.204	
491.963999987	42.9	1546.214	1546.216	
496.963999987	42.7	1546.218	1546.210	
501.963999987	42.8	1546.208	1546.205	
506.964999914	43.1	1546.212	1546.209	
511.964999914	43.5	1546.213	1546.214	
516.965999842	43.6	1546.214	1546.192	
521.965999842	43.6	1546.210	1546.198	
526.965999842	43.1	1546.213	1546.209	
531.967000008	42.4	1546.202	1546.203	
536.967000008	42.8	1546.208	1546.202	
541.967000008	43.2	1546.202	1546.203	
546.967999935	43.2	1546.208	1546.198	
551.967999935	43.1	1546.202	1546.197	
556.967999935	43.4	1546.204	1546.191	
561.968999863	43.4	1546.206	1546.202	
566.968999863	42.6	1546.199	1546.202	
571.968999863	42.6	1546.207	1546.197	
576.96999979	42.3	1546.213	1546.195	
581.96999979	41.7	1546.206	1546.190	
586.96999979	41.8	1546.200	1546.190	
591.960999966	42.1	1546.202	1546.195	
596.970999956	42.5	1546.202	1546.189	
601.970999956	43.0	1546.214	1546.200	
606.971999884	42.7	1546.203	1546.195	
611.971999884	42.1	1546.203	1546.195	
616.971999884	41.7	1546.200	1546.195	
621.962999821	41.3	1546.204	1546.195	
626.962999821	41.1	1546.199	1546.188	
631.972999811	40.9	1546.200	1546.187	
636.973999977	40.7	1546.197	1546.188	
641.963999987	40.7	1546.200	1546.194	
646.973999977	40.6	1546.201	1546.194	
651.964999914	40.6	1546.196	1546.193	
656.964999914	41.0	1546.193	1546.182	
661.975999832	40.8	1546.200	1546.192	
666.965999842	40.6	1546.196	1546.181	
671.965999842	40.5	1546.193	1546.175	
676.967000008	40.2	1546.193	1546.192	
681.976999998	40.1	1546.187	1546.181	
686.967000008	40.4	1546.192	1546.187	
691.967999935	40.2	1546.195	1546.187	
696.967999935	40.3	1546.189	1546.186	
701.967999935	40.7	1546.193	1546.191	
706.968999863	40.8	1546.181	1546.169	
711.968999863	40.7	1546.194	1546.185	
716.968999863	40.7	1546.185	1546.180	
721.96999979	40.6	1546.191	1546.186	
726.96999979	40.3	1546.188	1546.174	
731.96999979	40.1	1546.186	1546.173	
736.970999956	40.4	1546.186	1546.173	
741.970999956	40.2	1546.186	1546.168	
746.970999956	40.2	1546.180	1546.168	
751.971999884	40.2	1546.180	1546.168	
756.971999884	39.8	1546.187	1546.174	
761.971999884	39.8	1546.174	1546.173	
766.972999811	39.6	1546.175	1546.173	
771.962999821	39.7	1546.180	1546.172	
