2.77200007439	35.7	1546.124	1546.222	
7.77399992943	35.7	1546.124	1546.223	
12.7799999714	35.7	1546.124	1546.228	
17.7820000648	35.7	1546.124	1546.227	
22.7850000858	35.7	1546.128	1546.227	
27.7879998684	35.7	1546.123	1546.221	
32.7909998894	35.7	1546.124	1546.222	
37.7939999104	35.7	1546.123	1546.222	
42.7869999409	35.7	1546.123	1546.221	
47.7890000343	35.7	1546.114	1546.222	
52.7920000553	35.8	1546.108	1546.228	
57.7950000763	35.8	1546.120	1546.222	
62.7980000973	35.8	1546.121	1546.222	
67.7999999523	36.1	1546.127	1546.222	
72.8029999733	36.8	1546.142	1546.223	
77.8059999943	37.4	1546.163	1546.229	
82.8090000153	38.2	1546.168	1546.230	
87.8120000362	39.0	1546.177	1546.238	
92.8150000572	39.9	1546.200	1546.240	
97.8169999123	40.7	1546.205	1546.241	
102.819999933	41.6	1546.220	1546.248	
107.822999954	42.9	1546.241	1546.251	
112.825999975	43.9	1546.249	1546.269	
117.828999996	44.8	1546.254	1546.269	
122.83100009	45.8	1546.267	1546.284	
127.833999872	46.7	1546.280	1546.281	
132.836999893	47.7	1546.302	1546.293	
137.839999914	48.8	1546.305	1546.302	
142.842999935	49.9	1546.325	1546.305	
147.845999956	50.6	1546.339	1546.312	
152.838000059	51.5	1546.343	1546.321	
157.84100008	52.6	1546.358	1546.329	
162.843999863	53.5	1546.369	1546.344	
167.846999884	54.4	1546.376	1546.358	
172.848999977	55.5	1546.393	1546.361	
177.851999998	56.6	1546.405	1546.374	
182.855000019	57.5	1546.421	1546.378	
187.85800004	58.4	1546.419	1546.386	
192.861000061	59.6	1546.432	1546.406	
197.862999916	60.4	1546.432	1546.415	
202.865999937	61.1	1546.452	1546.416	
207.868999958	62.1	1546.462	1546.424	
212.871000051	63.1	1546.478	1546.435	
217.874000072	64.3	1546.492	1546.447	
222.877000093	65.2	1546.498	1546.456	
227.879999876	66.1	1546.511	1546.464	
232.881999969	67.1	1546.508	1546.467	
237.88499999	68.2	1546.535	1546.486	
242.888000011	69.3	1546.540	1546.491	
247.889999866	70.2	1546.566	1546.497	
252.892999887	71.5	1546.574	1546.516	
257.895999908	72.4	1546.572	1546.520	
262.898999929	73.4	1546.599	1546.535	
267.901000023	74.2	1546.601	1546.533	
272.904000044	75.2	1546.609	1546.547	
277.907000065	76.0	1546.609	1546.558	
282.90899992	77.0	1546.631	1546.580	
287.911000013	78.0	1546.634	1546.582	
292.90199995	79.1	1546.664	1546.592	
297.902999878	79.9	1546.677	1546.599	
302.904000044	81.1	1546.682	1546.611	
307.904999971	82.3	1546.700	1546.618	
312.907000065	83.4	1546.713	1546.632	
317.907999992	85.0	1546.726	1546.642	
322.90899992	86.0	1546.749	1546.655	
327.910000086	87.3	1546.755	1546.665	
332.911999941	88.4	1546.774	1546.678	
337.912999868	89.8	1546.787	1546.683	
342.914000034	90.9	1546.814	1546.696	
347.914999962	92.0	1546.816	1546.716	
352.917000055	93.3	1546.832	1546.722	
357.917999983	94.4	1546.847	1546.735	
362.920000076	95.6	1546.867	1546.756	
367.921000004	97.0	1546.880	1546.760	
372.921999931	98.4	1546.890	1546.775	
377.923000097	99.6	1546.908	1546.785	
382.924999952	100.7	1546.926	1546.794	
387.92599988	101.8	1546.932	1546.809	
392.927000046	103.1	1546.947	1546.825	
397.928999901	104.5	1546.963	1546.833	
402.930000067	105.7	1546.990	1546.849	
407.930999994	106.7	1546.997	1546.858	
412.931999922	107.8	1547.018	1546.878	
417.933000088	109.0	1547.015	1546.892	
422.934999943	110.4	1547.037	1546.898	
427.93599987	111.6	1547.044	1546.912	
432.937000036	112.8	1547.066	1546.933	
437.937999964	113.8	1547.077	1546.942	
442.928999901	115.1	1547.093	1546.953	
447.930999994	116.1	1547.102	1546.966	
452.931999922	117.6	1547.131	1546.981	
457.933000088	118.7	1547.131	1546.991	
462.934999943	119.5	1547.139	1547.006	
467.93599987	120.5	1547.157	1547.015	
472.937999964	121.9	1547.177	1547.031	
477.938999891	123.2	1547.182	1547.046	
482.940000057	124.6	1547.207	1547.050	
487.940999985	125.7	1547.207	1547.065	
492.943000078	126.6	1547.236	1547.073	
497.944000006	127.6	1547.245	1547.083	
502.945999861	128.8	1547.239	1547.104	
507.947000027	129.8	1547.270	1547.111	
512.947999954	131.0	1547.298	1547.127	
517.948999882	132.2	1547.297	1547.134	
522.950999975	132.7	1547.306	1547.144	
527.951999903	134.0	1547.316	1547.148	
532.953000069	135.2	1547.339	1547.180	
537.953999996	136.4	1547.357	1547.184	
542.95600009	137.6	1547.367	1547.199	
547.957000017	138.9	1547.382	1547.213	
552.957999945	140.0	1547.372	1547.217	
557.960000038	141.1	1547.408	1547.237	
562.950999975	142.0	1547.406	1547.241	
567.951999903	143.2	1547.432	1547.251	
572.953000069	144.3	1547.429	1547.266	
577.954999924	145.1	1547.451	1547.280	
582.95600009	145.9	1547.470	1547.290	
587.967000008	146.9	1547.468	1547.298	
592.957999945	147.7	1547.499	1547.319	
597.957999945	148.8	1547.513	1547.323	
602.958999872	150.0	1547.510	1547.337	
607.960000038	151.0	1547.536	1547.347	
612.960999966	152.6	1547.554	1547.362	
617.961999893	153.4	1547.570	1547.377	
622.961999893	154.5	1547.574	1547.391	
627.963999987	155.5	1547.580	1547.405	
632.963999987	156.7	1547.607	1547.417	
637.964999914	157.8	1547.613	1547.421	
642.96600008	158.8	1547.615	1547.441	
647.967000008	159.5	1547.634	1547.443	
652.967999935	160.4	1547.645	1547.465	
657.967999935	161.5	1547.652	1547.473	
662.968999863	162.5	1547.674	1547.483	
667.970000029	163.6	1547.677	1547.491	
672.970999956	164.1	1547.684	1547.505	
677.971999884	165.1	1547.706	1547.520	
682.961999893	166.2	1547.726	1547.533	
687.963000059	167.4	1547.733	1547.537	
692.963999987	168.4	1547.740	1547.554	
697.964999914	169.7	1547.774	1547.567	
702.96600008	170.5	1547.774	1547.570	
707.96600008	171.6	1547.789	1547.581	
712.967000008	172.4	1547.777	1547.589	
717.967999935	173.2	1547.822	1547.609	
722.967999935	174.4	1547.837	1547.618	
727.968999863	175.3	1547.841	1547.638	
732.968999863	176.2	1547.854	1547.642	
737.968999863	177.1	1547.852	1547.652	
742.970000029	178.0	1547.871	1547.671	
747.970000029	178.7	1547.882	1547.679	
752.970999956	179.9	1547.899	1547.683	
757.970999956	180.7	1547.911	1547.704	
762.971999884	181.6	1547.904	1547.714	
767.97300005	182.3	1547.925	1547.721	
772.97300005	182.7	1547.924	1547.734	
777.973999977	183.5	1547.938	1547.744	
782.974999905	184.7	1547.953	1547.765	
787.974999905	185.5	1547.961	1547.768	
792.976000071	186.2	1547.963	1547.775	
797.976000071	187.0	1547.985	1547.785	
802.967000008	188.1	1548.005	1547.800	
807.977999926	189.2	1548.017	1547.805	
812.968999863	190.3	1548.008	1547.822	
817.968999863	190.8	1548.016	1547.824	
822.968999863	191.3	1548.046	1547.836	
827.970000029	192.2	1548.055	1547.847	
832.970999956	193.0	1548.042	1547.861	
837.970999956	193.6	1548.073	1547.869	
842.971999884	194.1	1548.070	1547.878	
847.97300005	194.6	1548.079	1547.881	
852.973999977	195.9	1548.098	1547.906	
857.974999905	196.9	1548.104	1547.914	
862.974999905	197.3	1548.119	1547.911	
867.976000071	198.1	1548.115	1547.926	
872.976000071	198.6	1548.131	1547.934	
877.976999998	199.5	1548.128	1547.937	
882.976999998	200.4	1548.146	1547.956	
887.977999926	201.0	1548.172	1547.965	
892.979000092	201.4	1548.171	1547.967	
897.979000092	202.4	1548.184	1547.986	
902.980000019	203.0	1548.194	1547.990	
907.970999956	203.6	1548.199	1548.002	
912.971999884	204.4	1548.209	1548.005	
917.97300005	205.0	1548.216	1548.019	
922.973999977	205.8	1548.219	1548.027	
927.973999977	206.4	1548.241	1548.028	
932.974999905	207.2	1548.249	1548.048	
937.974999905	208.0	1548.244	1548.050	
942.976000071	208.8	1548.270	1548.063	
947.976000071	209.2	1548.276	1548.073	
952.976999998	210.0	1548.270	1548.079	
957.976999998	210.6	1548.285	1548.088	
962.977999926	211.2	1548.302	1548.096	
967.977999926	212.2	1548.314	1548.104	
972.979000092	212.9	1548.328	1548.118	
977.979000092	213.7	1548.340	1548.126	
982.980000019	214.1	1548.340	1548.129	
987.980000019	214.9	1548.359	1548.137	
992.980999947	215.8	1548.356	1548.150	
997.981999874	216.4	1548.370	1548.163	
1002.98199987	216.7	1548.376	1548.161	
1007.98300004	217.6	1548.379	1548.170	
1012.98300004	218.4	1548.395	1548.188	
1017.98399997	219.0	1548.395	1548.197	
1022.97399998	219.6	1548.423	1548.204	
1027.9749999	220.2	1548.408	1548.212	
1032.9749999	221.0	1548.416	1548.214	
1037.97600007	221.8	1548.441	1548.224	
1042.97600007	222.5	1548.450	1548.232	
1047.977	223.2	1548.440	1548.234	
1052.97799993	223.7	1548.468	1548.243	
1057.97900009	224.5	1548.471	1548.266	
1062.97900009	225.2	1548.474	1548.270	
1067.98000002	225.9	1548.483	1548.272	
1072.98000002	226.5	1548.492	1548.287	
1077.98099995	226.9	1548.503	1548.289	
1082.98199987	227.7	1548.514	1548.301	
1087.98199987	228.0	1548.518	1548.304	
1092.98300004	228.8	1548.518	1548.320	
1097.98300004	229.3	1548.542	1548.325	
1102.98399997	230.0	1548.549	1548.336	
1107.98399997	231.3	1548.561	1548.336	
1112.98399997	231.7	1548.560	1548.345	
1117.9849999	231.8	1548.560	1548.358	
1122.9849999	232.4	1548.572	1548.367	
1127.98600006	233.0	1548.592	1548.373	
1132.977	234.0	1548.593	1548.384	
1137.977	234.6	1548.603	1548.391	
1142.97799993	235.0	1548.598	1548.394	
1147.97799993	235.6	1548.621	1548.400	
1152.97900009	236.2	1548.625	1548.408	
1157.98000002	236.8	1548.621	1548.422	
1162.98000002	237.5	1548.636	1548.431	
1167.98099995	238.3	1548.657	1548.433	
1172.98099995	239.0	1548.665	1548.441	
1177.98199987	239.5	1548.670	1548.450	
1182.98199987	240.3	1548.681	1548.458	
1187.98300004	241.0	1548.697	1548.465	
1192.98300004	241.9	1548.711	1548.480	
