5.99	390.8	1550.407	0.580	0.093989	5.99	390.8	1550.177	0.616	0.0878907	5.99	390.8	1550.302	0.625	0.0701059	5.99	390.8	1550.446	0.549	0.0767383	
15.991	390.9	1550.407	0.581	0.0940282	15.991	390.9	1550.177	0.617	0.0880966	15.991	390.9	1550.303	0.626	0.0701525	15.991	390.9	1550.446	0.549	0.0768104	
25.992	390.9	1550.408	0.580	0.0938706	25.992	390.9	1550.178	0.616	0.0879523	25.992	390.9	1550.304	0.624	0.0700134	25.992	390.9	1550.447	0.548	0.0766734	
35.993	390.9	1550.409	0.581	0.0942136	35.993	390.9	1550.179	0.616	0.087957	35.993	390.9	1550.305	0.626	0.0701599	35.993	390.9	1550.448	0.550	0.0769842	
45.993	390.9	1550.409	0.581	0.0940367	45.993	390.9	1550.179	0.618	0.0882799	45.993	390.9	1550.305	0.626	0.0702112	45.993	390.9	1550.448	0.549	0.0767986	
55.994	390.9	1550.409	0.581	0.0939974	55.994	390.9	1550.179	0.616	0.0878626	55.994	390.9	1550.305	0.625	0.070062	55.994	390.9	1550.447	0.549	0.0768059	
65.985	390.8	1550.408	0.579	0.0939603	65.985	390.8	1550.178	0.616	0.0877647	65.985	390.8	1550.305	0.624	0.0700073	65.985	390.8	1550.446	0.547	0.0767622	
75.986	390.8	1550.407	0.580	0.0938991	75.986	390.8	1550.179	0.614	0.0878396	75.986	390.8	1550.304	0.623	0.0699658	75.986	390.8	1550.446	0.549	0.0766787	
85.987	390.8	1550.409	0.581	0.0940646	85.987	390.8	1550.180	0.619	0.0885819	85.987	390.8	1550.305	0.627	0.0703824	85.987	390.8	1550.448	0.548	0.0766659	
95.988	390.8	1550.409	0.581	0.0940643	95.988	390.8	1550.179	0.617	0.0880839	95.988	390.8	1550.305	0.625	0.0701341	95.988	390.8	1550.448	0.548	0.0767741	
105.988	390.9	1550.409	0.580	0.0938635	105.988	390.9	1550.179	0.616	0.0879258	105.988	390.9	1550.305	0.623	0.0699616	105.988	390.9	1550.447	0.549	0.0766446	
115.989	390.9	1550.409	0.580	0.0941202	115.989	390.9	1550.182	0.615	0.0878165	115.989	390.9	1550.307	0.623	0.0700855	115.989	390.9	1550.448	0.549	0.0768967	
125.99	390.8	1550.410	0.580	0.0940302	125.99	390.8	1550.182	0.618	0.0883174	125.99	390.8	1550.307	0.625	0.07019	125.99	390.8	1550.448	0.548	0.0767606	
135.991	390.8	1550.409	0.580	0.0940697	135.991	390.8	1550.180	0.617	0.0880863	135.991	390.8	1550.305	0.625	0.0701283	135.991	390.8	1550.447	0.548	0.0767781	
145.991	390.8	1550.409	0.581	0.0940533	145.991	390.8	1550.180	0.615	0.0878764	145.991	390.8	1550.305	0.624	0.07003	145.991	390.8	1550.447	0.549	0.0767888	
155.992	390.8	1550.409	0.581	0.0940961	155.992	390.8	1550.180	0.618	0.0882773	155.992	390.8	1550.306	0.625	0.0701854	155.992	390.8	1550.447	0.549	0.0767883	
165.993	390.8	1550.410	0.581	0.0941644	165.993	390.8	1550.180	0.619	0.0884539	165.993	390.8	1550.306	0.626	0.0703325	165.993	390.8	1550.449	0.549	0.0769138	
175.993	390.9	1550.410	0.580	0.0939614	175.993	390.9	1550.181	0.619	0.0884401	175.993	390.9	1550.307	0.626	0.0701912	175.993	390.9	1550.449	0.548	0.0766443	
185.994	390.9	1550.411	0.580	0.0939335	185.994	390.9	1550.181	0.616	0.0878543	185.994	390.9	1550.307	0.624	0.0699398	185.994	390.9	1550.449	0.549	0.0767682	
195.995	390.9	1550.411	0.582	0.0941397	195.995	390.9	1550.182	0.617	0.0882476	195.995	390.9	1550.307	0.625	0.0702265	195.995	390.9	1550.450	0.549	0.0768024	
205.996	390.9	1550.412	0.582	0.0942124	205.996	390.9	1550.182	0.618	0.0883359	205.996	390.9	1550.308	0.626	0.0703186	205.996	390.9	1550.450	0.549	0.0769418	
215.997	390.8	1550.410	0.581	0.0940159	215.997	390.8	1550.181	0.617	0.0880562	215.997	390.8	1550.307	0.624	0.0700628	215.997	390.8	1550.449	0.549	0.0768215	
225.998	390.8	1550.410	0.581	0.0938771	225.998	390.8	1550.181	0.615	0.087938	225.998	390.8	1550.306	0.623	0.0699388	225.998	390.8	1550.448	0.549	0.0766595	
235.998	390.8	1550.411	0.582	0.0942336	235.998	390.8	1550.181	0.619	0.0883332	235.998	390.8	1550.307	0.626	0.0703456	235.998	390.8	1550.449	0.549	0.0770075	
245.989	390.8	1550.411	0.581	0.0940647	245.989	390.8	1550.183	0.618	0.0885562	245.989	390.8	1550.308	0.625	0.0703067	245.989	390.8	1550.450	0.549	0.0767677	
255.99	390.9	1550.411	0.581	0.094039	255.99	390.9	1550.183	0.617	0.0880914	255.99	390.9	1550.308	0.624	0.0701014	255.99	390.9	1550.450	0.548	0.0767358	
