1.45000004768	403.9	1550.707	1550.696	
6.4509999752	403.9	1550.717	1550.696	
11.4520001411	403.9	1550.719	1550.696	
16.4530000687	403.9	1550.716	1550.697	
21.4549999237	403.9	1550.729	1550.696	
26.4560000896	404.0	1550.722	1550.696	
31.4570000172	404.0	1550.719	1550.691	
36.4579999447	404.0	1550.725	1550.690	
41.4590001106	403.9	1550.721	1550.695	
46.4600000381	404.0	1550.730	1550.696	
51.4609999657	404.0	1550.719	1550.702	
56.4620001316	404.0	1550.719	1550.695	
61.4630000591	403.9	1550.716	1550.697	
66.4639999866	404.0	1550.717	1550.696	
71.4649999142	403.9	1550.723	1550.691	
76.4660000801	404.0	1550.718	1550.702	
81.4670000076	403.9	1550.713	1550.701	
86.4679999352	404.0	1550.714	1550.702	
91.4690001011	404.0	1550.722	1550.696	
96.4700000286	404.0	1550.724	1550.696	
101.470999956	403.9	1550.715	1550.696	
106.472000122	403.9	1550.714	1550.685	
111.47300005	404.0	1550.721	1550.697	
116.473999977	403.9	1550.723	1550.695	
121.464999914	404.0	1550.714	1550.702	
126.46600008	404.1	1550.716	1550.702	
131.467000008	404.0	1550.715	1550.690	
136.467999935	403.9	1550.723	1550.691	
141.469000101	404.0	1550.721	1550.702	
146.470000029	404.0	1550.727	1550.697	
151.472000122	404.1	1550.717	1550.702	
156.47300005	404.1	1550.719	1550.701	
161.473999977	404.1	1550.725	1550.697	
166.475000143	404.3	1550.724	1550.691	
171.476000071	404.1	1550.714	1550.691	
176.476999998	404.1	1550.721	1550.696	
181.477999926	404.1	1550.716	1550.691	
186.479000092	404.1	1550.724	1550.691	
191.480000019	404.2	1550.716	1550.691	
196.480999947	404.3	1550.720	1550.691	
201.482000113	404.3	1550.719	1550.702	
206.48300004	404.3	1550.723	1550.696	
211.483999968	404.3	1550.718	1550.696	
216.485000134	404.1	1550.713	1550.702	
221.486000061	404.0	1550.725	1550.696	
226.486999989	404.0	1550.715	1550.696	
231.486999989	403.9	1550.714	1550.691	
236.487999916	404.0	1550.714	1550.696	
241.487999916	404.0	1550.719	1550.696	
246.489000082	404.1	1550.712	1550.691	
251.489000082	404.1	1550.711	1550.697	
256.49000001	404.2	1550.715	1550.701	
