1.11	122.51	120.56	1547.203	0.574	0.0919133	1.11	122.51	120.56	1546.860	0.603	0.0844775	1.11	122.51	120.56	1547.094	0.607	0.0684118	1.11	122.51	120.56	1547.146	0.548	0.0451049	
2.11	122.52	120.56	1547.202	0.573	0.0917073	2.11	122.52	120.56	1546.860	0.603	0.0845568	2.11	122.52	120.56	1547.093	0.606	0.0683251	2.11	122.52	120.56	1547.145	0.547	0.0450381	
3.11	122.52	120.56	1547.202	0.574	0.0917817	3.11	122.52	120.56	1546.860	0.602	0.0845023	3.11	122.52	120.56	1547.093	0.607	0.0683408	3.11	122.52	120.56	1547.145	0.548	0.0450367	
4.111	122.53	120.56	1547.203	0.573	0.0917867	4.111	122.53	120.56	1546.860	0.602	0.0842316	4.111	122.53	120.56	1547.094	0.606	0.0682666	4.111	122.53	120.56	1547.145	0.547	0.0450282	
5.111	122.53	120.62	1547.203	0.574	0.0918383	5.111	122.53	120.62	1546.861	0.602	0.0842819	5.111	122.53	120.62	1547.094	0.606	0.0682882	5.111	122.53	120.62	1547.145	0.548	0.0450502	
6.111	122.53	120.56	1547.202	0.574	0.0918361	6.111	122.53	120.56	1546.860	0.602	0.0845001	6.111	122.53	120.56	1547.093	0.607	0.0683982	6.111	122.53	120.56	1547.145	0.548	0.0451178	
7.111	122.53	120.57	1547.202	0.574	0.0916421	7.111	122.53	120.57	1546.859	0.601	0.0843104	7.111	122.53	120.57	1547.093	0.607	0.0682262	7.111	122.53	120.57	1547.145	0.548	0.0449598	
8.111	122.53	120.56	1547.202	0.573	0.0917653	8.111	122.53	120.56	1546.860	0.602	0.0843958	8.111	122.53	120.56	1547.093	0.606	0.06838	8.111	122.53	120.56	1547.145	0.548	0.0450659	
9.111	122.53	120.56	1547.204	0.575	0.0921886	9.111	122.53	120.56	1546.860	0.604	0.0846738	9.111	122.53	120.56	1547.095	0.609	0.0686626	9.111	122.53	120.56	1547.146	0.550	0.045297	
10.111	122.51	120.56	1547.203	0.573	0.0918517	10.111	122.51	120.56	1546.860	0.604	0.0846501	10.111	122.51	120.56	1547.094	0.606	0.0684133	10.111	122.51	120.56	1547.146	0.548	0.0451013	
11.111	122.53	120.56	1547.203	0.574	0.0919771	11.111	122.53	120.56	1546.861	0.604	0.0847324	11.111	122.53	120.56	1547.094	0.608	0.0686	11.111	122.53	120.56	1547.146	0.549	0.0452274	
12.111	122.53	120.55	1547.203	0.573	0.0918425	12.111	122.53	120.55	1546.860	0.604	0.0845028	12.111	122.53	120.55	1547.094	0.607	0.0684193	12.111	122.53	120.55	1547.146	0.548	0.0451134	
13.111	122.52	120.57	1547.202	0.574	0.091672	13.111	122.52	120.57	1546.860	0.601	0.0843736	13.111	122.52	120.57	1547.093	0.606	0.0682677	13.111	122.52	120.57	1547.144	0.548	0.0449953	
14.111	122.52	120.65	1547.203	0.574	0.0919421	14.111	122.52	120.65	1546.861	0.602	0.0844118	14.111	122.52	120.65	1547.094	0.606	0.0684411	14.111	122.52	120.65	1547.146	0.548	0.0451442	
15.112	122.52	120.56	1547.202	0.574	0.0916101	15.112	122.52	120.56	1546.860	0.601	0.0844061	15.112	122.52	120.56	1547.092	0.605	0.0681621	15.112	122.52	120.56	1547.144	0.547	0.0449137	
16.112	122.51	120.55	1547.202	0.573	0.0917281	16.112	122.51	120.55	1546.859	0.603	0.0846217	16.112	122.51	120.55	1547.093	0.607	0.0684092	16.112	122.51	120.55	1547.145	0.548	0.0450665	
17.112	122.52	120.54	1547.202	0.575	0.0919709	17.112	122.52	120.54	1546.859	0.603	0.0845697	17.112	122.52	120.54	1547.093	0.608	0.0684468	17.112	122.52	120.54	1547.145	0.549	0.0451545	
18.112	122.53	120.55	1547.202	0.574	0.0917652	18.112	122.53	120.55	1546.860	0.602	0.0843235	18.112	122.53	120.55	1547.093	0.606	0.0682881	18.112	122.53	120.55	1547.144	0.548	0.0450311	
19.112	122.52	120.53	1547.202	0.573	0.0917928	19.112	122.52	120.53	1546.860	0.601	0.0842457	19.112	122.52	120.53	1547.094	0.606	0.068324	19.112	122.52	120.53	1547.145	0.548	0.0450425	
20.112	122.51	120.54	1547.202	0.573	0.0918123	20.112	122.51	120.54	1546.860	0.603	0.0844837	20.112	122.51	120.54	1547.094	0.606	0.0684074	20.112	122.51	120.54	1547.146	0.547	0.0450742	
21.112	122.52	120.56	1547.203	0.575	0.0919925	21.112	122.52	120.56	1546.861	0.603	0.0846763	21.112	122.52	120.56	1547.094	0.608	0.0685896	21.112	122.52	120.56	1547.146	0.549	0.0451803	
22.112	122.52	120.54	1547.202	0.574	0.0919325	22.112	122.52	120.54	1546.861	0.602	0.0843163	22.112	122.52	120.54	1547.094	0.606	0.0684	22.112	122.52	120.54	1547.145	0.548	0.045119	
23.112	122.52	120.56	1547.202	0.573	0.0916767	23.112	122.52	120.56	1546.859	0.603	0.0845539	23.112	122.52	120.56	1547.093	0.606	0.0683394	23.112	122.52	120.56	1547.145	0.547	0.0450071	
24.113	122.52	120.56	1547.202	0.573	0.0918588	24.113	122.52	120.56	1546.860	0.603	0.0844683	24.113	122.52	120.56	1547.094	0.606	0.0684562	24.113	122.52	120.56	1547.145	0.547	0.0451321	
25.113	122.52	120.55	1547.202	0.573	0.0918158	25.113	122.52	120.55	1546.860	0.603	0.0844488	25.113	122.52	120.55	1547.094	0.606	0.0683715	25.113	122.52	120.55	1547.145	0.547	0.0450772	
26.113	122.52	120.56	1547.202	0.574	0.0917823	26.113	122.52	120.56	1546.860	0.601	0.0840894	26.113	122.52	120.56	1547.094	0.606	0.0682246	26.113	122.52	120.56	1547.145	0.548	0.045034	
27.113	122.48	120.55	1547.202	0.574	0.0917445	27.113	122.48	120.55	1546.860	0.603	0.08477	27.113	122.48	120.55	1547.093	0.608	0.0684871	27.113	122.48	120.55	1547.145	0.549	0.0451004	
28.113	122.50	120.48	1547.202	0.574	0.0918408	28.113	122.50	120.48	1546.861	0.602	0.0844324	28.113	122.50	120.48	1547.094	0.606	0.0683927	28.113	122.50	120.48	1547.145	0.548	0.0451012	
29.113	122.50	120.55	1547.202	0.575	0.091973	29.113	122.50	120.55	1546.859	0.606	0.0850465	29.113	122.50	120.55	1547.093	0.609	0.0685949	29.113	122.50	120.55	1547.145	0.550	0.0451597	
30.113	122.50	120.54	1547.202	0.575	0.0918675	30.113	122.50	120.54	1546.859	0.603	0.0846655	30.113	122.50	120.54	1547.093	0.608	0.0684488	30.113	122.50	120.54	1547.145	0.549	0.0450913	
31.113	122.41	120.54	1547.202	0.573	0.0916295	31.113	122.41	120.54	1546.859	0.604	0.084643	31.113	122.41	120.54	1547.093	0.607	0.0683617	31.113	122.41	120.54	1547.145	0.547	0.0450146	
32.113	122.49	120.54	1547.202	0.574	0.0915779	32.113	122.49	120.54	1546.859	0.603	0.0845486	32.113	122.49	120.54	1547.093	0.607	0.0683466	32.113	122.49	120.54	1547.145	0.548	0.044998	
33.113	122.49	120.61	1547.201	0.573	0.0917512	33.113	122.49	120.61	1546.860	0.602	0.0842575	33.113	122.49	120.61	1547.093	0.605	0.0682986	33.113	122.49	120.61	1547.145	0.547	0.0450578	
34.114	122.49	120.53	1547.201	0.574	0.0918517	34.114	122.49	120.53	1546.861	0.604	0.0845787	34.114	122.49	120.53	1547.093	0.606	0.068421	34.114	122.49	120.53	1547.145	0.547	0.045108	
35.114	122.49	120.53	1547.202	0.574	0.0918935	35.114	122.49	120.53	1546.860	0.604	0.0846618	35.114	122.49	120.53	1547.093	0.608	0.0685575	35.114	122.49	120.53	1547.145	0.549	0.0451945	
36.114	122.49	120.53	1547.201	0.572	0.0915512	36.114	122.49	120.53	1546.858	0.603	0.084356	36.114	122.49	120.53	1547.092	0.605	0.0680623	36.114	122.49	120.53	1547.144	0.546	0.0448781	
37.114	122.49	120.40	1547.201	0.575	0.0919259	37.114	122.49	120.40	1546.859	0.602	0.0845793	37.114	122.49	120.40	1547.092	0.608	0.0685143	37.114	122.49	120.40	1547.144	0.550	0.045167	
38.114	122.48	120.52	1547.201	0.573	0.0915473	38.114	122.48	120.52	1546.860	0.604	0.0847491	38.114	122.48	120.52	1547.093	0.605	0.0683243	38.114	122.48	120.52	1547.144	0.547	0.0449976	
39.114	122.48	120.52	1547.201	0.573	0.0918202	39.114	122.48	120.52	1546.859	0.604	0.0847703	39.114	122.48	120.52	1547.093	0.607	0.0685405	39.114	122.48	120.52	1547.145	0.548	0.0451463	
40.114	122.49	120.52	1547.201	0.574	0.0915969	40.114	122.49	120.52	1546.860	0.603	0.0846917	40.114	122.49	120.52	1547.092	0.606	0.0683455	40.114	122.49	120.52	1547.144	0.547	0.0450277	
41.114	122.47	120.52	1547.202	0.574	0.0918378	41.114	122.47	120.52	1546.859	0.603	0.0847018	41.114	122.47	120.52	1547.093	0.607	0.0684492	41.114	122.47	120.52	1547.145	0.548	0.0451059	
42.114	122.47	120.57	1547.201	0.574	0.0918808	42.114	122.47	120.57	1546.860	0.602	0.0843298	42.114	122.47	120.57	1547.093	0.606	0.068322	42.114	122.47	120.57	1547.145	0.548	0.0451073	
43.115	122.46	120.52	1547.201	0.574	0.0918274	43.115	122.46	120.52	1546.859	0.603	0.084486	43.115	122.46	120.52	1547.093	0.606	0.0683993	43.115	122.46	120.52	1547.145	0.547	0.0451046	
44.115	122.46	120.51	1547.201	0.574	0.0917247	44.115	122.46	120.51	1546.859	0.602	0.0843846	44.115	122.46	120.51	1547.093	0.607	0.0682989	44.115	122.46	120.51	1547.145	0.548	0.04503	
