0.0800002	343.29	337.24	1549.953	0.576	0.093152	0.0800002	343.29	337.24	1549.666	0.612	0.0855202	0.0800002	343.29	337.24	1549.795	0.614	0.07046	0.0800002	343.29	337.24	1549.831	0.545	0.0440052	
1.08	343.31	337.24	1549.953	0.576	0.092952	1.08	343.31	337.24	1549.666	0.611	0.0852992	1.08	343.31	337.24	1549.795	0.614	0.0703034	1.08	343.31	337.24	1549.831	0.544	0.0438822	
2.08	343.32	337.24	1549.952	0.575	0.0930738	2.08	343.32	337.24	1549.666	0.612	0.0855071	2.08	343.32	337.24	1549.795	0.614	0.0704629	2.08	343.32	337.24	1549.831	0.546	0.0440496	
3.09	343.30	337.23	1549.953	0.577	0.0932852	3.09	343.30	337.23	1549.666	0.612	0.0854234	3.09	343.30	337.23	1549.795	0.614	0.0704317	3.09	343.30	337.23	1549.831	0.545	0.0440135	
4.08	343.37	337.23	1549.953	0.575	0.0930171	4.08	343.37	337.23	1549.666	0.611	0.0853374	4.08	343.37	337.23	1549.796	0.614	0.0702661	4.08	343.37	337.23	1549.832	0.544	0.0438747	
5.08	343.31	337.23	1549.953	0.576	0.0932289	5.08	343.31	337.23	1549.666	0.611	0.0853344	5.08	343.31	337.23	1549.795	0.614	0.0703772	5.08	343.31	337.23	1549.831	0.545	0.0439846	
6.08	343.30	337.23	1549.951	0.577	0.093476	6.08	343.30	337.23	1549.666	0.612	0.0855274	6.08	343.30	337.23	1549.794	0.615	0.0705884	6.08	343.30	337.23	1549.830	0.547	0.0441965	
7.081	343.30	337.23	1549.954	0.574	0.0928624	7.081	343.30	337.23	1549.666	0.612	0.0853786	7.081	343.30	337.23	1549.795	0.615	0.0703415	7.081	343.30	337.23	1549.832	0.545	0.0439124	
8.081	343.29	337.23	1549.952	0.577	0.0932359	8.081	343.29	337.23	1549.666	0.611	0.0853931	8.081	343.29	337.23	1549.794	0.615	0.0704854	8.081	343.29	337.23	1549.831	0.546	0.0440655	
9.081	343.28	337.23	1549.952	0.576	0.0932793	9.081	343.28	337.23	1549.666	0.611	0.0853603	9.081	343.28	337.23	1549.795	0.614	0.0704326	9.081	343.28	337.23	1549.831	0.546	0.0440267	
10.081	343.30	337.23	1549.952	0.577	0.0931409	10.081	343.30	337.23	1549.666	0.611	0.0854685	10.081	343.30	337.23	1549.794	0.615	0.0704636	10.081	343.30	337.23	1549.831	0.546	0.0440615	
11.081	343.31	337.23	1549.953	0.574	0.0928331	11.081	343.31	337.23	1549.667	0.612	0.0853597	11.081	343.31	337.23	1549.796	0.613	0.0702352	11.081	343.31	337.23	1549.832	0.544	0.0438409	
12.081	343.29	337.23	1549.954	0.576	0.093243	12.081	343.29	337.23	1549.666	0.612	0.0853385	12.081	343.29	337.23	1549.796	0.615	0.0703854	12.081	343.29	337.23	1549.832	0.546	0.0439797	
13.081	343.32	337.22	1549.951	0.576	0.0932308	13.081	343.32	337.22	1549.666	0.611	0.0855278	13.081	343.32	337.22	1549.794	0.614	0.0705443	13.081	343.32	337.22	1549.830	0.545	0.0441062	
14.081	343.32	337.23	1549.952	0.574	0.0929523	14.081	343.32	337.23	1549.666	0.612	0.0853856	14.081	343.32	337.23	1549.795	0.614	0.0704161	14.081	343.32	337.23	1549.832	0.545	0.0439584	
15.081	343.29	337.23	1549.952	0.575	0.0932	15.081	343.29	337.23	1549.666	0.612	0.0853298	15.081	343.29	337.23	1549.795	0.614	0.07039	15.081	343.29	337.23	1549.831	0.545	0.0440086	
16.081	343.32	337.23	1549.952	0.575	0.0930541	16.081	343.32	337.23	1549.666	0.612	0.0853503	16.081	343.32	337.23	1549.795	0.614	0.0703568	16.081	343.32	337.23	1549.831	0.545	0.0439624	
17.081	343.30	337.24	1549.953	0.575	0.093075	17.081	343.30	337.24	1549.666	0.611	0.0851912	17.081	343.30	337.24	1549.796	0.613	0.0701605	17.081	343.30	337.24	1549.832	0.544	0.0438634	
18.081	343.30	337.25	1549.954	0.577	0.0932223	18.081	343.30	337.25	1549.666	0.611	0.0853157	18.081	343.30	337.25	1549.795	0.615	0.0703258	18.081	343.30	337.25	1549.832	0.546	0.0439711	
19.081	343.32	337.24	1549.953	0.578	0.093498	19.081	343.32	337.24	1549.666	0.612	0.0853562	19.081	343.32	337.24	1549.795	0.616	0.0705258	19.081	343.32	337.24	1549.831	0.547	0.0441387	
20.081	343.30	337.24	1549.953	0.575	0.093034	20.081	343.30	337.24	1549.666	0.613	0.0854545	20.081	343.30	337.24	1549.796	0.614	0.070345	20.081	343.30	337.24	1549.832	0.544	0.0439293	
21.081	343.33	337.24	1549.952	0.577	0.0933564	21.081	343.33	337.24	1549.665	0.611	0.0852922	21.081	343.33	337.24	1549.795	0.615	0.0704446	21.081	343.33	337.24	1549.831	0.546	0.0440662	
22.081	343.30	337.24	1549.953	0.575	0.0929209	22.081	343.30	337.24	1549.666	0.611	0.0853195	22.081	343.30	337.24	1549.796	0.613	0.0701967	22.081	343.30	337.24	1549.832	0.544	0.0438573	
23.081	343.29	337.24	1549.953	0.576	0.093343	23.081	343.29	337.24	1549.665	0.612	0.0854053	23.081	343.29	337.24	1549.795	0.616	0.0705517	23.081	343.29	337.24	1549.831	0.547	0.0441537	
