0.0999999	268.73	263.43	1548.965	0.576	0.0929857	0.0999999	268.73	263.43	1548.657	0.603	0.0835554	0.0999999	268.73	263.43	1548.816	0.611	0.0699487	0.0999999	268.73	263.43	1548.861	0.544	0.0438529	
1.11	268.76	263.43	1548.965	0.576	0.0931004	1.11	268.76	263.43	1548.657	0.602	0.0835812	1.11	268.76	263.43	1548.816	0.612	0.0700522	1.11	268.76	263.43	1548.860	0.545	0.0439515	
2.11	268.74	263.42	1548.965	0.577	0.0932199	2.11	268.74	263.42	1548.658	0.603	0.0836335	2.11	268.74	263.42	1548.816	0.612	0.0701565	2.11	268.74	263.42	1548.861	0.546	0.0440513	
3.1	268.75	263.41	1548.965	0.578	0.0931813	3.1	268.75	263.41	1548.657	0.601	0.083471	3.1	268.75	263.41	1548.815	0.611	0.0699331	3.1	268.75	263.41	1548.859	0.544	0.0438695	
4.1	268.75	263.42	1548.965	0.576	0.0930896	4.1	268.75	263.42	1548.657	0.604	0.0836872	4.1	268.75	263.42	1548.816	0.612	0.0700872	4.1	268.75	263.42	1548.861	0.545	0.0439821	
5.1	268.73	263.42	1548.964	0.577	0.0931345	5.1	268.73	263.42	1548.657	0.602	0.083498	5.1	268.73	263.42	1548.815	0.611	0.0700561	5.1	268.73	263.42	1548.860	0.545	0.0439455	
6.1	268.74	263.42	1548.965	0.576	0.0932143	6.1	268.74	263.42	1548.658	0.604	0.0836873	6.1	268.74	263.42	1548.816	0.611	0.0701379	6.1	268.74	263.42	1548.860	0.545	0.0440202	
7.1	268.73	263.42	1548.965	0.576	0.0930825	7.1	268.73	263.42	1548.658	0.604	0.0838752	7.1	268.73	263.42	1548.816	0.612	0.0701074	7.1	268.73	263.42	1548.861	0.545	0.0439703	
8.1	268.74	263.40	1548.964	0.577	0.0934345	8.1	268.74	263.40	1548.658	0.604	0.083655	8.1	268.74	263.40	1548.816	0.612	0.0702211	8.1	268.74	263.40	1548.860	0.545	0.0441207	
9.1	268.75	263.42	1548.964	0.576	0.0931086	9.1	268.75	263.42	1548.657	0.604	0.0836466	9.1	268.75	263.42	1548.815	0.611	0.0699791	9.1	268.75	263.42	1548.860	0.544	0.0439184	
10.1	268.74	263.43	1548.965	0.575	0.0930905	10.1	268.74	263.43	1548.657	0.605	0.083805	10.1	268.74	263.43	1548.816	0.612	0.0701126	10.1	268.74	263.43	1548.861	0.545	0.0439563	
11.1	268.74	263.43	1548.964	0.577	0.0931789	11.1	268.74	263.43	1548.659	0.603	0.0838143	11.1	268.74	263.43	1548.815	0.611	0.0701454	11.1	268.74	263.43	1548.860	0.545	0.0440164	
12.11	268.73	263.42	1548.965	0.576	0.0929992	12.11	268.73	263.42	1548.658	0.603	0.0836095	12.11	268.73	263.42	1548.816	0.611	0.0700452	12.11	268.73	263.42	1548.860	0.545	0.0439636	
13.11	268.75	263.43	1548.965	0.576	0.0931937	13.11	268.75	263.43	1548.657	0.603	0.0835878	13.11	268.75	263.43	1548.816	0.612	0.0700835	13.11	268.75	263.43	1548.860	0.545	0.0440242	
14.11	268.73	263.41	1548.964	0.578	0.0933476	14.11	268.73	263.41	1548.657	0.602	0.0835497	14.11	268.73	263.41	1548.815	0.612	0.070036	14.11	268.73	263.41	1548.859	0.545	0.0439814	
15.11	268.75	263.41	1548.964	0.578	0.0933851	15.11	268.75	263.41	1548.657	0.602	0.0834033	15.11	268.75	263.41	1548.815	0.611	0.0700099	15.11	268.75	263.41	1548.859	0.545	0.0439551	
16.1	268.72	263.41	1548.964	0.578	0.0933419	16.1	268.72	263.41	1548.658	0.601	0.0833926	16.1	268.72	263.41	1548.815	0.611	0.0700653	16.1	268.72	263.41	1548.859	0.545	0.0439801	
17.1	268.72	263.41	1548.964	0.578	0.0934079	17.1	268.72	263.41	1548.658	0.602	0.083426	17.1	268.72	263.41	1548.815	0.611	0.0701216	17.1	268.72	263.41	1548.860	0.546	0.0440682	
18.11	268.75	263.41	1548.965	0.576	0.0932349	18.11	268.75	263.41	1548.658	0.605	0.0838216	18.11	268.75	263.41	1548.816	0.612	0.0701902	18.11	268.75	263.41	1548.861	0.545	0.0440737	
19.11	268.72	263.41	1548.965	0.576	0.0931155	19.11	268.72	263.41	1548.658	0.603	0.0837113	19.11	268.72	263.41	1548.816	0.612	0.0701183	19.11	268.72	263.41	1548.860	0.546	0.0440338	
20.1	268.75	263.41	1548.965	0.577	0.0932253	20.1	268.75	263.41	1548.658	0.601	0.0834824	20.1	268.75	263.41	1548.816	0.612	0.0701145	20.1	268.75	263.41	1548.860	0.546	0.0440348	
21.101	268.74	263.40	1548.964	0.577	0.0932271	21.101	268.74	263.40	1548.658	0.602	0.0835053	21.101	268.74	263.40	1548.815	0.611	0.0699804	21.101	268.74	263.40	1548.860	0.544	0.0439405	
22.101	268.72	263.43	1548.964	0.576	0.0933606	22.101	268.72	263.43	1548.657	0.604	0.0836699	22.101	268.72	263.43	1548.816	0.612	0.070145	22.101	268.72	263.43	1548.860	0.545	0.0440276	
