0.787	26.07	25.72	1546.200	0.571	0.0919973	0.787	26.07	25.72	1545.885	0.601	0.0810358	0.787	26.07	25.72	1546.134	0.605	0.0761134	0.787	26.07	25.72	1546.196	0.543	0.044789	
1.787	26.07	25.71	1546.200	0.572	0.0920216	1.787	26.07	25.71	1545.885	0.602	0.0811778	1.787	26.07	25.71	1546.134	0.604	0.0760226	1.787	26.07	25.71	1546.196	0.544	0.0447588	
2.788	26.07	25.71	1546.199	0.574	0.0923633	2.788	26.07	25.71	1545.886	0.602	0.081285	2.788	26.07	25.71	1546.134	0.606	0.0764025	2.788	26.07	25.71	1546.196	0.546	0.0450158	
3.796	26.06	25.72	1546.200	0.575	0.0925164	3.796	26.06	25.72	1545.886	0.603	0.0812533	3.796	26.06	25.72	1546.135	0.606	0.0763982	3.796	26.06	25.72	1546.197	0.547	0.0450411	
4.789	26.07	25.73	1546.200	0.572	0.0919665	4.789	26.07	25.73	1545.885	0.601	0.0810064	4.789	26.07	25.73	1546.134	0.605	0.0760422	4.789	26.07	25.73	1546.196	0.544	0.0447749	
5.789	26.07	25.72	1546.200	0.572	0.0920414	5.789	26.07	25.72	1545.885	0.602	0.0811583	5.789	26.07	25.72	1546.135	0.605	0.0760879	5.789	26.07	25.72	1546.196	0.544	0.0448417	
6.788	26.07	25.73	1546.199	0.574	0.0923472	6.788	26.07	25.73	1545.885	0.602	0.0813832	6.788	26.07	25.73	1546.134	0.607	0.0764119	6.788	26.07	25.73	1546.196	0.546	0.0449875	
7.789	26.06	25.71	1546.200	0.572	0.0920628	7.789	26.06	25.71	1545.885	0.600	0.0810391	7.789	26.06	25.71	1546.135	0.605	0.0761063	7.789	26.06	25.71	1546.197	0.544	0.0448369	
8.789	26.07	25.71	1546.199	0.576	0.0926779	8.789	26.07	25.71	1545.885	0.604	0.0816223	8.789	26.07	25.71	1546.134	0.609	0.0767504	8.789	26.07	25.71	1546.196	0.548	0.0451729	
9.788	26.06	25.71	1546.200	0.574	0.0922389	9.788	26.06	25.71	1545.885	0.600	0.0811219	9.788	26.06	25.71	1546.134	0.607	0.0762874	9.788	26.06	25.71	1546.196	0.547	0.0449175	
10.789	26.05	25.71	1546.199	0.574	0.0921023	10.789	26.05	25.71	1545.886	0.601	0.0811778	10.789	26.05	25.71	1546.134	0.605	0.076113	10.789	26.05	25.71	1546.195	0.545	0.0448278	
11.789	26.05	25.72	1546.199	0.574	0.0922372	11.789	26.05	25.72	1545.885	0.601	0.0813094	11.789	26.05	25.72	1546.134	0.607	0.0763641	11.789	26.05	25.72	1546.196	0.546	0.0449215	
12.789	26.04	25.72	1546.200	0.574	0.0923815	12.789	26.04	25.72	1545.885	0.602	0.0813952	12.789	26.04	25.72	1546.134	0.607	0.0764457	12.789	26.04	25.72	1546.196	0.546	0.0449883	
13.789	26.05	25.73	1546.199	0.573	0.0921778	13.789	26.05	25.73	1545.885	0.601	0.0810515	13.789	26.05	25.73	1546.134	0.605	0.0761509	13.789	26.05	25.73	1546.196	0.545	0.0449204	
14.789	26.05	25.72	1546.198	0.573	0.0919091	14.789	26.05	25.72	1545.885	0.601	0.0812298	14.789	26.05	25.72	1546.132	0.605	0.0760326	14.789	26.05	25.72	1546.194	0.544	0.0447448	
