0.42	390.9	1550.407	0.580	0.0940981	0.42	390.9	1550.175	0.617	0.0879439	0.42	390.9	1550.302	0.626	0.0701293	0.42	390.9	1550.446	0.549	0.0769015	
1.42	391.0	1550.407	0.581	0.0942055	1.42	391.0	1550.176	0.617	0.0879581	1.42	391.0	1550.302	0.626	0.0702011	1.42	391.0	1550.446	0.549	0.0769436	
2.42	390.9	1550.407	0.580	0.09402	2.42	390.9	1550.175	0.618	0.0881146	2.42	390.9	1550.302	0.626	0.0701484	2.42	390.9	1550.446	0.549	0.0768266	
3.42	391.0	1550.407	0.580	0.0940384	3.42	391.0	1550.175	0.617	0.0878552	3.42	391.0	1550.302	0.627	0.0701213	3.42	391.0	1550.447	0.548	0.0767817	
4.42	391.0	1550.407	0.581	0.0941729	4.42	391.0	1550.175	0.617	0.0880784	4.42	391.0	1550.302	0.627	0.0702574	4.42	391.0	1550.447	0.549	0.0769205	
5.42	391.0	1550.407	0.580	0.0940885	5.42	391.0	1550.176	0.618	0.0883226	5.42	391.0	1550.302	0.627	0.0702498	5.42	391.0	1550.447	0.548	0.0767935	
6.42	391.0	1550.407	0.581	0.0940432	6.42	391.0	1550.175	0.616	0.0877843	6.42	391.0	1550.302	0.626	0.0700374	6.42	391.0	1550.447	0.549	0.0768761	
7.42	390.9	1550.407	0.581	0.0939727	7.42	390.9	1550.175	0.619	0.0884352	7.42	390.9	1550.302	0.627	0.0703093	7.42	390.9	1550.447	0.548	0.0766453	
8.42	391.0	1550.407	0.581	0.0939518	8.42	391.0	1550.174	0.616	0.0878392	8.42	391.0	1550.301	0.627	0.0700312	8.42	391.0	1550.446	0.549	0.076706	
9.42	390.9	1550.407	0.582	0.0940527	9.42	390.9	1550.176	0.617	0.0882938	9.42	390.9	1550.301	0.626	0.070249	9.42	390.9	1550.447	0.549	0.0767384	
10.421	391.0	1550.407	0.580	0.0940928	10.421	391.0	1550.175	0.615	0.0878177	10.421	391.0	1550.302	0.626	0.0701054	10.421	391.0	1550.446	0.549	0.0768507	
11.421	391.0	1550.407	0.583	0.0941726	11.421	391.0	1550.176	0.616	0.0881462	11.421	391.0	1550.301	0.627	0.0702782	11.421	391.0	1550.447	0.550	0.0768402	
12.421	390.9	1550.407	0.581	0.0939775	12.421	390.9	1550.175	0.618	0.088202	12.421	390.9	1550.301	0.627	0.0702097	12.421	390.9	1550.446	0.548	0.0767493	
13.421	390.9	1550.407	0.580	0.0938253	13.421	390.9	1550.174	0.617	0.088052	13.421	390.9	1550.301	0.626	0.0700547	13.421	390.9	1550.447	0.548	0.0766196	
