7.16	284.84	276.95	1549.100	0.572	0.100948	7.16	284.84	276.95	1548.914	0.605	0.0942204	7.16	284.84	276.95	1549.066	0.606	0.0720975	7.16	284.84	276.95	1514.742	0.131	0.000163528	
17.162	284.84	276.95	1549.099	0.572	0.101154	17.162	284.84	276.95	1548.914	0.605	0.0942394	17.162	284.84	276.95	1549.065	0.606	0.0722269	17.162	284.84	276.95	1514.741	0.132	0.000170359	
27.162	284.85	276.96	1549.099	0.572	0.100979	27.162	284.85	276.96	1548.914	0.605	0.0942025	27.162	284.85	276.96	1549.066	0.605	0.0721291	27.162	284.85	276.96	1514.743	0.134	0.000169947	
37.163	284.87	276.97	1549.099	0.572	0.100686	37.163	284.87	276.97	1548.914	0.605	0.0942651	37.163	284.87	276.97	1549.065	0.605	0.0719758	37.163	284.87	276.97	1514.741	0.135	0.000168726	
47.165	284.85	276.97	1549.099	0.573	0.101071	47.165	284.85	276.97	1548.914	0.605	0.0941716	47.165	284.85	276.97	1549.065	0.605	0.0721178	47.165	284.85	276.97	1514.744	0.131	0.000169375	
57.166	284.84	276.95	1549.099	0.573	0.101106	57.166	284.84	276.95	1548.915	0.604	0.0941362	57.166	284.84	276.95	1549.065	0.605	0.0721151	57.166	284.84	276.95	1514.742	0.133	0.0001694	
67.166	284.84	276.94	1549.099	0.572	0.10095	67.166	284.84	276.94	1548.914	0.605	0.0942978	67.166	284.84	276.94	1549.065	0.605	0.0721044	67.166	284.84	276.94	1514.741	0.132	0.000171765	
77.167	284.79	276.93	1549.099	0.573	0.101098	77.167	284.79	276.93	1548.914	0.605	0.0942534	77.167	284.79	276.93	1549.065	0.606	0.0722002	77.167	284.79	276.93	1514.743	0.131	0.000168044	
87.158	284.79	276.91	1549.099	0.571	0.100842	87.158	284.79	276.91	1548.914	0.604	0.0940336	87.158	284.79	276.91	1549.065	0.605	0.0720665	87.158	284.79	276.91	1514.742	0.133	0.000169342	
97.159	284.79	276.91	1549.099	0.572	0.100829	97.159	284.79	276.91	1548.914	0.605	0.0941823	97.159	284.79	276.91	1549.065	0.605	0.0720525	97.159	284.79	276.91	1514.741	0.132	0.000168639	
107.16	284.79	276.91	1549.098	0.571	0.100946	107.16	284.79	276.91	1548.914	0.604	0.0942683	107.16	284.79	276.91	1549.064	0.604	0.0720624	107.16	284.79	276.91	1514.741	0.132	0.000169137	
